lat,long,price
47.3225,-122.273,289000
47.4312,-122.171,270000
47.7191,-122.309,530000
47.3204,-122.178,245000
47.6807,-122.369,563000
47.5346,-121.875,515000
47.5599,-121.911,540000
47.7571,-122.145,475000
47.5064,-122.265,164808
47.7221,-122.317,475000
47.3484,-122.033,287000
47.6737,-122.156,375000
47.7263,-122.205,349500
47.5144,-122.379,446450
47.3682,-122.179,245000
47.267,-122.25,249900
47.5468,-122.109,768000
47.6969,-122.35,415000
47.5985,-122.016,566000
47.6769,-122.36,512031
47.701,-122.172,470000
47.6493,-121.956,590000
47.5498,-122.188,515000
47.6582,-122.278,716500
47.6542,-122.385,410000
47.7168,-122.196,379000
47.6416,-122.397,699000
47.5197,-122.18,425000
47.5254,-122.043,399950
47.7635,-122.35,275000
47.6347,-122.352,550000
47.5658,-122.292,250000
47.3983,-122.31,318000
47.7071,-122.301,360000
47.5262,-122.386,986000
47.477,-122.292,320000
47.7565,-122.339,325000
47.3356,-122.333,515000
47.6163,-122.292,490000
47.4973,-122.328,225000
47.4497,-122.147,500000
47.6817,-122.035,448000
47.7299,-122.192,430000
47.687,-122.043,435000
47.3006,-122.066,241000
47.3274,-122.348,195000
47.5953,-122.14,550000
47.5352,-122.361,200000
47.2626,-122.218,285167
47.6054,-122.118,525000
47.7098,-122.291,353000
47.5006,-122.336,239000
47.6261,-122.296,505000
47.5175,-122.36,170000
47.7274,-122.312,332500
47.6191,-122.112,515000
47.4945,-122.258,269000
47.4733,-122.189,303000
47.6856,-122.385,400000
47.2093,-122,225000
47.7408,-122.216,605000
47.498,-122.263,252500
47.5703,-122.004,510000
47.6372,-122.352,725000
47.3291,-122.17,298900
47.6703,-122.174,350000
47.5412,-122.288,315000
47.76,-122.34,439995
47.7276,-122.181,460000
47.3186,-122.373,194000
47.545,-122.015,605000
47.5318,-121.85,359000
47.6272,-122.209,850000
47.6748,-122.385,505000
47.7441,-122.173,565000
47.552,-121.89,535000
47.5533,-122.391,875000
47.7654,-122.352,423000
47.4954,-122.164,235000
47.4491,-122.12,334950
47.5368,-122.267,405000
47.6368,-122.37,655000
47.6503,-121.908,361000
47.3755,-122.136,254000
47.5497,-122.172,472800
47.5554,-122.27,263000
47.5554,-122.27,510000
47.3335,-122.305,179950
47.6277,-122.345,479000
47.5664,-122.389,651000
47.6584,-122.391,470000
47.386,-122.036,245000
47.7498,-122.184,455000
47.6927,-121.913,307000
47.683,-122.176,130000
47.3557,-122.278,320000
47.3434,-122.082,234000
47.7192,-122.176,349000
47.5413,-122.299,360000
47.2898,-122.221,208000
47.3766,-122.184,270000
47.7629,-122.268,438000
47.3099,-122.09,170000
47.6859,-122.399,546000
47.4528,-122.163,317000
47.5074,-122.175,276900
47.3077,-122.381,258000
47.6914,-122.343,265000
47.4734,-122.365,995000
47.5665,-122.023,530000
47.3282,-122.198,390000
47.6793,-122.033,467000
47.6985,-122.34,340000
47.3821,-122.207,302495
47.6886,-122.361,532500
47.5093,-122.153,441500
47.3917,-122.084,590000
47.7599,-122.343,320000
47.5305,-121.854,403000
47.514,-122.189,445000
47.7502,-122.108,345000
47.6178,-122.209,2.26E+06
47.736,-122.199,371025
47.4579,-122.09,270000
47.4524,-122.146,364808
47.4394,-122.14,320000
47.4459,-122.124,350000
47.4738,-122.263,170000
47.6973,-122.389,550000
47.5588,-122.392,420000
47.6984,-122.201,748000
47.3594,-122.076,284000
47.7338,-122.332,372500
47.7683,-122.359,360000
47.5617,-121.859,275000
47.7422,-121.981,316000
47.3487,-122.304,375000
47.6899,-122.321,533000
47.4551,-122.154,255000
47.6596,-121.96,595000
47.3187,-122.182,234975
47.6498,-122.321,600000
47.7085,-122.217,455000
47.7571,-122.328,279950
47.3737,-122.216,267500
47.607,-122.305,625000
47.6036,-122.014,567500
47.5873,-122.29,647500
47.7321,-122.195,445950
47.3191,-122.383,274500
47.6384,-122.342,464950
47.4674,-122.107,360000
47.4815,-122.47,585000
47.7011,-122.171,461000
47.6948,-122.286,1.08E+06
47.6925,-122.388,549000
47.648,-122.395,815000
47.6386,-122.11,700000
47.6468,-122.116,933399
47.4627,-122.213,290000
47.3668,-122.178,303700
47.6491,-122.367,749950
47.4389,-122.351,1.13E+06
47.7552,-122.327,320000
47.4851,-122.338,225000
47.5674,-122.017,505000
47.375,-122.14,234000
47.6839,-122.281,433500
47.524,-122.2,250000
47.5477,-122.141,719000
47.415,-122.337,381000
47.288,-122.283,267000
47.3277,-122.001,253000
47.4871,-122.065,658588
47.4908,-122.154,300000
47.4032,-122.314,345000
47.6621,-122.189,685000
47.5471,-122.149,750000
47.2904,-122.353,241000
47.5677,-122.376,530000
47.7352,-122.33,350000
47.7677,-122.163,389000
47.5328,-121.879,470000
47.6558,-122.331,715000
47.6857,-122.341,640000
47.5959,-122.293,535000
47.6537,-122.195,907000
47.7148,-122.213,459000
47.6191,-122.099,1.36E+06
47.3632,-122.188,264950
47.6598,-122.348,352950
47.5413,-122.174,491500
47.7362,-122.319,369500
47.686,-122.095,566000
47.4621,-122.187,290000
47.369,-122.077,180000
47.3855,-122.322,352500
47.624,-122.05,500000
47.7462,-121.98,382000
47.6876,-122.384,672500
47.6897,-122.098,755000
47.627,-122.353,707500
47.3748,-122.294,140000
47.5534,-122.002,757000
47.5534,-122.002,765000
47.5473,-122.396,440000
47.6785,-122.393,652000
47.4574,-122.358,260000
47.6861,-122.354,650000
47.7159,-122.203,400000
47.6297,-122.021,652100
47.6866,-122.043,455800
47.6442,-121.898,504750
47.6104,-122.06,483000
47.4781,-122.49,530000
47.6681,-122.143,514000
47.4672,-122.006,532000
47.737,-122.201,521000
47.603,-122.132,425000
47.3026,-122.351,340000
47.596,-122.298,499950
47.4216,-122.174,249000
47.3527,-122.178,206135
47.6378,-122.372,850000
47.4425,-122.133,390000
47.4849,-121.782,432900
47.6482,-122.072,621138
47.4203,-122.157,270000
47.559,-122.298,500000
47.3658,-122.148,264000
47.6209,-122.317,550000
47.3724,-122.108,337000
47.4167,-122.302,170000
47.7223,-122.174,425000
47.6491,-122.405,819000
47.5389,-122.367,409900
47.5455,-122.184,391000
47.751,-122.338,415000
47.5038,-122.379,350000
47.673,-122.187,860000
47.7163,-122.212,503000
47.346,-122.315,245000
47.4053,-122.181,265900
47.7143,-122.211,343000
47.3646,-122.037,307500
47.7591,-122.073,610000
47.5244,-122.386,720000
47.7335,-122.193,434500
47.686,-122.395,610000
47.329,-122.338,199990
47.3643,-122.049,294000
47.5807,-121.972,797000
47.3311,-122.17,303000
47.6272,-122.033,722080
47.3699,-122.309,140000
47.3699,-122.309,235000
47.698,-122.351,440000
47.5765,-122.378,605000
47.6194,-122.208,1.38E+06
47.495,-122.318,300000
47.7735,-122.363,443500
47.591,-122.017,655000
47.4711,-121.752,372500
47.6743,-122.285,500000
47.5427,-122.288,327500
47.7429,-121.981,390000
47.6393,-122.311,895000
47.2844,-122.216,249950
47.2621,-122.218,336000
47.504,-122.26,285000
47.3717,-122.277,229900
47.46,-121.708,454000
47.5387,-122.265,425000
47.3836,-122.184,290000
47.6099,-122.297,349500
47.5554,-122.382,370000
47.703,-122.281,549500
47.3134,-122.023,208000
47.4881,-121.721,750000
47.4676,-122.184,180500
47.7455,-122.112,520000
47.4904,-122.222,177500
47.5119,-122.255,415000
47.4838,-122.299,325000
47.7626,-122.297,411000
47.7286,-122.168,450000
47.4328,-122.196,238000
47.3192,-122.287,299000
47.3845,-122.154,340000
47.4887,-122.133,284950
47.737,-122.243,365000
47.5943,-122.296,342000
47.645,-122.084,960000
47.5442,-122.38,830000
47.5797,-122.405,662990
47.6273,-122.345,550000
47.5588,-122.364,396000
47.7198,-122.352,293000
47.4654,-122.174,339000
47.2043,-122.008,165050
47.5301,-122.271,275000
47.771,-122.099,510000
47.7674,-122.31,390000
47.7433,-122.259,460000
47.6001,-122.178,700000
47.7635,-122.286,470000
47.697,-122.175,374000
47.2804,-122.251,196440
47.7114,-122.301,326000
47.3583,-121.927,340000
47.5452,-122.393,561000
47.3605,-122.049,270000
47.2662,-122.088,617000
47.7208,-122.236,469000
47.3058,-122.306,229000
47.7443,-122.327,365000
47.4582,-122.365,453000
47.2966,-122.374,187500
47.4212,-122.199,300000
47.3438,-122.039,338000
47.612,-122.292,800000
47.7574,-122.228,360400
47.5407,-122.177,345000
47.4774,-122.098,300000
47.5233,-122.185,350000
47.3129,-122.369,264000
47.3689,-122.055,435000
47.4819,-122.223,200000
47.5283,-122.321,337000
47.4617,-122.07,379500
47.609,-122.307,469000
47.5151,-122.12,785000
47.2207,-121.984,397000
47.5124,-122.16,416000
47.5533,-122.097,1.04E+06
47.4922,-122.365,545000
47.6216,-122.032,600000
47.5487,-122.272,599950
47.7654,-122.297,301000
47.7534,-121.912,210000
47.6453,-121.912,300000
47.4464,-122.123,327500
47.3996,-122.203,269000
47.7115,-122.355,355000
47.651,-122.341,712000
47.7768,-122.361,443000
47.6592,-122.393,552500
47.7535,-122.314,341000
47.6654,-122.137,780000
47.5613,-122.11,615000
47.5644,-122.012,574000
47.7148,-122.213,415000
47.7076,-122.337,480000
47.7507,-122.237,450000
47.6042,-121.956,589000
47.5459,-121.997,477000
47.7563,-122.075,367500
47.5784,-122.393,450000
47.4522,-122.208,360000
47.6738,-122.281,753000
47.3651,-122.044,260000
47.3945,-122.313,243000
47.2761,-122.152,249000
47.589,-122.387,580000
47.4626,-122.132,380000
47.6503,-122.338,805000
47.7167,-122.17,386500
47.7679,-122.308,439500
47.5846,-122.383,625000
47.6955,-122.183,475000
47.6059,-122.307,618000
47.6825,-122.19,616300
47.7366,-122.319,348000
47.7508,-122.175,425000
47.6916,-122.214,835000
47.4913,-122.154,350000
47.4805,-122.178,320000
47.4169,-122.168,150000
47.506,-122.331,340000
47.5916,-122.112,580000
47.7297,-122.139,550000
47.7615,-122.362,300000
47.7323,-122.304,400000
47.3737,-122.312,133000
47.7231,-122.301,375000
47.5289,-122.391,590000
47.3032,-122.123,325000
47.7756,-122.351,339950
47.4608,-122.358,315000
47.6968,-122.024,411753
47.545,-122.171,500000
47.345,-122.283,210000
47.7681,-122.266,230000
47.3583,-122.056,315000
47.7429,-122.056,432000
47.569,-122.007,467000
47.5311,-122.353,316500
47.6726,-122.381,490000
47.6918,-122.163,335000
47.7034,-122.072,840000
47.5922,-122.008,550000
47.3452,-122.308,240000
47.5573,-122.16,998000
47.3817,-122.166,275000
47.3386,-122.272,284200
47.6108,-122.044,347000
47.3009,-122.384,232500
47.6232,-122.138,550000
47.3744,-122.043,429800
47.2615,-122.221,250000
47.6391,-122.403,605000
47.3133,-122.078,412000
47.4498,-122.194,252000
47.5491,-122.268,375000
47.6199,-122.025,695000
47.3574,-122.158,210000
47.7235,-122.369,635000
47.6768,-122.285,555000
47.7116,-122.213,310000
47.6298,-122.29,1.60E+06
47.5318,-121.833,299000
47.6829,-122.06,322000
47.4156,-122.149,307000
47.4925,-122.278,194000
47.3043,-122.216,180000
47.36,-122.194,280000
47.739,-122.264,830000
47.6296,-122.308,625000
47.4369,-122.147,485000
47.3336,-122.272,272000
47.571,-122.227,760000
47.4296,-122.111,507000
47.4509,-122.275,156000
47.6357,-122.324,580000
47.659,-122.174,1.48E+06
47.5956,-122.009,475000
47.6758,-122.38,719950
47.6991,-122.296,875000
47.3317,-121.927,325000
47.4754,-122.119,505000
47.5767,-122.383,650000
47.5434,-122.293,250000
47.5434,-122.293,320000
47.2021,-121.999,219950
47.632,-122.289,1.57E+06
47.3291,-122.168,272000
47.7512,-122.329,195000
47.3561,-122.015,297000
47.7031,-122.279,429000
47.3539,-122.025,272500
47.6075,-122.147,550000
47.3701,-122.079,150000
47.7187,-122.219,460000
47.7567,-122.071,361000
47.6799,-122.375,437000
47.3609,-122.029,225000
47.5779,-122.246,1.20E+06
47.6789,-122.048,715000
47.4225,-122.15,199000
47.6868,-122.108,822500
47.6256,-122.284,1.25E+06
47.3673,-122.017,295000
47.5826,-122.246,1.03E+06
47.7163,-122.299,398500
47.7029,-122.297,521000
47.6039,-122.298,491000
47.626,-122.112,643000
47.3025,-122.382,279000
47.3841,-122.041,310000
47.4892,-122.182,310000
47.4195,-122.33,280000
47.4643,-122.171,307000
47.7447,-122.328,399950
47.4745,-122.12,345000
47.6288,-122.321,852000
47.7221,-122.124,594000
47.7313,-122.37,1.33E+06
47.3643,-122.185,180500
47.3643,-122.185,325000
47.3151,-122.19,235000
47.5215,-122.383,678500
47.5597,-122.267,655000
47.3496,-122.289,185000
47.4997,-122.231,251700
47.4568,-122.169,270000
47.3812,-122.023,353000
47.6726,-122.38,670950
47.4725,-122.202,280950
47.5608,-122.082,585000
47.6379,-122.112,605000
47.453,-122.289,245990
47.7489,-122.185,550000
47.6357,-122.119,665000
47.75,-122.245,455000
47.3524,-122.285,332000
47.2891,-122.351,280000
47.6169,-122.309,570000
47.428,-122.199,250000
47.7505,-122.317,265000
47.7428,-122.244,306000
47.214,-121.993,342500
47.369,-122.084,270000
47.6052,-122.3,638000
47.6508,-122.368,460000
47.561,-122.226,1.09E+06
47.7425,-121.981,234000
47.5487,-122.197,1.65E+06
47.5056,-122.244,150000
47.5051,-122.344,330000
47.7133,-122.308,467000
47.6163,-122.056,568000
47.6377,-121.995,760000
47.4257,-122.146,265000
47.5699,-122.177,490000
47.7623,-122.256,399000
47.5723,-122.007,612000
47.3188,-122.212,250000
47.359,-122.049,258500
47.5535,-122.362,276000
47.6711,-122.364,775000
47.7244,-122.222,257000
47.3534,-122.057,275000
47.5515,-122.083,665000
47.72,-122.229,465000
47.364,-122.094,210000
47.7529,-122.116,600000
47.2159,-121.964,220000
47.2953,-122.185,295450
47.4275,-122.331,310000
47.6147,-122.045,510000
47.7698,-122.268,509950
47.5041,-122.253,280005
47.3402,-122.046,700000
47.5281,-122.375,330000
47.5632,-122.182,515000
47.4042,-122.194,265000
47.4185,-122.212,372400
47.753,-122.328,390000
47.278,-122.205,208000
47.3334,-122.289,213550
47.2083,-122.005,235000
47.4799,-122.232,287500
47.2853,-122.22,183000
47.295,-122.086,560000
47.5724,-122.301,299500
47.4513,-122.268,288350
47.6108,-122.308,660000
47.7232,-122.174,429500
47.6272,-122.29,569000
47.3682,-122.148,225000
47.7586,-122.303,306000
47.5396,-122.18,517100
47.7628,-122.163,354950
47.6793,-122.3,348000
47.3186,-122.391,275000
47.7109,-122.311,390000
47.4267,-122.331,260000
47.3993,-122.183,252000
47.3371,-122.325,357000
47.6181,-122.117,370000
47.5121,-122.17,322500
47.5687,-121.898,260000
47.7317,-122.197,471000
47.6394,-122.29,1.81E+06
47.3648,-122.143,739500
47.5659,-122.117,450000
47.6895,-122.37,552500
47.2927,-122.183,226740
47.2103,-121.999,283000
47.5133,-122.372,307000
47.5159,-122.395,555000
47.6939,-122.34,510000
47.3989,-122.164,325000
47.6379,-122.387,545000
47.5493,-121.993,705380
47.3053,-122,520000
47.6892,-122.311,588000
47.6195,-122.118,350000
47.573,-122.383,554000
47.7443,-122.26,618000
47.3715,-122.074,232000
47.3731,-122.312,234000
47.4623,-122.345,278000
47.5825,-122.4,1.10E+06
47.4464,-122.497,482000
47.6869,-122.392,443725
47.7766,-122.277,469000
47.3911,-122.191,172040
47.3693,-122.041,363000
47.3198,-122.178,282000
47.3391,-122.093,365000
47.2959,-122.373,193000
47.4627,-122.129,371000
47.5028,-121.769,592000
47.5003,-122.328,300000
47.2735,-122.295,299500
47.5273,-122.265,325000
47.6641,-122.176,450000
47.5637,-122.139,453000
47.6819,-122.311,603000
47.6113,-122.058,1.02E+06
47.3635,-122.054,242000
47.7457,-122.141,625000
47.3323,-122.276,165000
47.5327,-122.276,335000
47.5297,-121.827,286700
47.4288,-122.153,280000
47.7437,-122.291,562000
47.5571,-122.216,992000
47.3826,-122.028,335000
47.7163,-122.303,473000
47.7542,-122.307,305500
47.7152,-122.322,490000
47.4856,-122.247,355000
47.6877,-122.283,737500
47.582,-122.194,985000
47.3159,-122.183,143000
47.7002,-122.191,355000
47.6151,-122.216,1.60E+06
47.5328,-121.871,381000
47.6396,-122.409,1.22E+06
47.458,-122.368,1.05E+06
47.5852,-122.388,703000
47.2871,-122.354,262000
47.4705,-121.754,353000
47.6268,-122.353,700000
47.7071,-122.336,275000
47.6326,-122.119,405000
47.7393,-122.325,432500
47.4857,-122.253,294000
47.4581,-122.162,340500
47.7342,-122.202,425000
47.1896,-122.013,353000
47.5707,-121.999,540000
47.7738,-122.261,339950
47.4476,-121.771,195000
47.4476,-121.771,322000
47.3059,-122.368,207500
47.4887,-122.343,195000
47.686,-122.391,700000
47.5256,-122.38,260000
47.5256,-122.38,575000
47.7515,-122.174,475000
47.5359,-122.276,285000
47.5506,-121.993,650000
47.6773,-122.372,620000
47.5858,-122.015,526000
47.7224,-121.926,390000
47.553,-121.946,685000
47.4849,-122.301,166000
47.5366,-122.268,462000
47.6118,-122.306,415000
47.3838,-122.026,269000
47.3781,-122.314,225000
47.4369,-122.338,535000
47.4612,-122.365,565000
47.6865,-122.379,340000
47.6865,-122.379,537000
47.7211,-122.166,419950
47.6959,-122.376,350000
47.7749,-122.159,552500
47.3283,-122.337,210000
47.3323,-122.079,390000
47.6825,-122.036,465000
47.5558,-122.002,715000
47.2877,-122.283,276000
47.686,-122.346,425000
47.7701,-122.389,715000
47.3305,-122.285,265000
47.7497,-122.245,646000
47.4941,-122.34,175000
47.3424,-122.326,649000
47.6357,-122.397,785000
47.7239,-122.164,612000
47.6297,-122.099,493000
47.6037,-122.311,499000
47.4723,-121.746,275000
47.7329,-121.92,439950
47.5667,-122.018,455000
47.6782,-122.278,630000
47.5533,-121.992,690000
47.3163,-122.142,378500
47.6481,-122.406,675000
47.7168,-122.192,387000
47.4598,-122.352,385000
47.5209,-122.374,265000
47.6805,-122.301,406000
47.6838,-122.352,415000
47.7231,-122.17,375000
47.5901,-122.167,565000
47.4943,-121.789,399500
47.4983,-122.167,352500
47.3665,-122.183,259000
47.6712,-122.142,733000
47.5821,-122.016,525000
47.4883,-122.191,300000
47.5934,-122.308,450000
47.46,-121.707,379000
47.4213,-122.322,230000
47.3442,-122.062,399950
47.5779,-122.294,700000
47.3672,-122.312,279900
47.4921,-122.275,210000
47.6035,-122.285,1.17E+06
47.7015,-122.317,490000
47.7041,-122.34,359950
47.6496,-122.083,677100
47.6256,-122.059,465000
47.3944,-121.972,500000
47.7575,-122.364,420000
47.3327,-122.306,169575
47.3327,-122.306,250000
47.713,-122.225,530000
47.3146,-122.043,257500
47.7122,-122.29,415000
47.672,-122.397,536000
47.4075,-122.196,246500
47.7225,-122.202,395000
47.6383,-122.098,739000
47.2741,-122.301,190000
47.4717,-122.323,305000
47.6732,-122.272,656000
47.2872,-122.283,259000
47.674,-122.196,900000
47.4303,-122.334,202500
47.2671,-122.236,225000
47.3995,-122.318,418200
47.7509,-122.3,456150
47.5891,-122.387,558000
47.2811,-122.214,161500
47.7284,-122.241,311000
47.5665,-122.316,569000
47.4472,-121.774,271900
47.5375,-122.176,399500
47.6102,-122.114,462000
47.3126,-122.043,347500
47.7422,-122.1,315500
47.7114,-122.356,343000
47.6893,-122.167,461000
47.4436,-122.21,285750
47.492,-122.309,250000
47.6788,-122.162,383000
47.7669,-122.268,485000
47.4288,-122.19,305000
47.6355,-122.037,405000
47.4572,-122.18,273000
47.7427,-122.172,326500
47.5087,-122.193,365000
47.6444,-122.191,1.00E+06
47.758,-122.075,320000
47.3607,-122.291,223000
47.6966,-122.025,410000
47.5881,-122.299,438000
47.6506,-122.384,390000
47.6987,-122.231,570000
47.5712,-122.316,385000
47.5049,-122.329,283000
47.5035,-122.302,234500
47.752,-122.35,374150
47.5736,-122.109,613000
47.6218,-122.209,1.15E+06
47.4181,-122.339,404000
47.6813,-122.275,810000
47.3667,-122.182,266000
47.5762,-122.415,856000
47.3517,-121.999,346950
47.5314,-121.854,410000
47.4716,-121.756,370000
47.1776,-122.011,230000
47.3274,-122.346,172000
47.5893,-122.15,615000
47.5688,-122.397,555000
47.6867,-122.354,579000
47.721,-122.179,385000
47.6956,-122.335,645000
47.7655,-122.35,549950
47.7011,-122.206,678000
47.5872,-122.241,604000
47.6968,-122.127,509250
47.7188,-122.177,416000
47.3364,-122.307,190000
47.2881,-122.294,212000
47.309,-122.349,325900
47.5356,-122.384,560000
47.3499,-122.177,275000
47.5137,-122.37,359950
47.2983,-122.374,223000
47.4661,-121.997,525000
47.3313,-122.198,179500
47.6727,-122.32,478000
47.369,-122.093,195000
47.7399,-122.197,401000
47.7641,-122.306,503000
47.278,-122.145,248000
47.6947,-122.346,245000
47.5362,-121.878,459950
47.6168,-122.301,425000
47.7506,-122.063,460000
47.3126,-122.023,256000
47.5609,-122.106,864000
47.4514,-122.178,145600
47.3085,-122.381,250250
47.6765,-122.285,697000
47.6644,-122.28,1.32E+06
47.6601,-122.135,490000
47.6891,-122.318,590000
47.6782,-122.306,576000
47.7668,-122.218,375000
47.6968,-122.124,478000
47.3659,-122.092,282000
47.489,-122.18,306000
47.553,-122.365,399950
47.623,-122.304,856000
47.5348,-121.877,423700
47.3565,-121.94,322000
47.7283,-122.194,441500
47.5925,-122.287,3.60E+06
47.7176,-122.236,425000
47.664,-122.287,763101
47.6608,-122.035,521000
47.7342,-121.968,335000
47.6756,-122.299,600000
47.4718,-122.342,249000
47.7347,-121.976,334000
47.7249,-122.178,402000
47.6874,-122.336,450000
47.4545,-121.988,520000
47.2873,-122.367,205000
47.4487,-122.033,635000
47.2622,-122.282,210500
47.3299,-122.046,350000
47.6336,-122.063,798000
47.505,-122.171,180000
47.7167,-122.202,355000
47.4941,-122.151,311000
47.5758,-122.287,675000
47.5732,-122.136,430000
47.7288,-122.284,760000
47.6827,-122.324,579950
47.7604,-122.356,476000
47.7202,-122.249,510000
47.3616,-122.286,240000
47.7336,-122.29,420000
47.6388,-122.103,455000
47.5414,-122.281,160000
47.6619,-122.351,479000
47.5989,-122.016,570000
47.6978,-122.318,353000
47.4374,-122.335,265000
47.5924,-122.302,700000
47.2635,-122.284,276000
47.5666,-121.902,315000
47.2973,-122.08,254600
47.4947,-122.185,230000
47.6971,-122.34,335000
47.374,-122.296,123300
47.6689,-122.37,513000
47.4353,-122.335,225000
47.5119,-122.321,265000
47.7596,-122.117,590000
47.7309,-122.336,329500
47.5522,-122.144,1.20E+06
47.5602,-121.86,378000
47.6049,-122.288,464000
47.7693,-122.32,310000
47.7716,-122.392,580000
47.3782,-122.514,999000
47.6725,-122.272,650000
47.2707,-122.34,196000
47.5647,-122.108,855000
47.7344,-122.246,483000
47.7703,-122.35,400000
47.7433,-122.194,435000
47.7612,-122.344,427000
47.342,-122.279,299950
47.5729,-122.315,385000
47.6033,-122.287,765000
47.6601,-121.946,590000
47.7257,-122.162,313500
47.727,-122.3,320000
47.6196,-122.298,570000
47.442,-122.282,259500
47.6921,-122.283,637000
47.6822,-122.399,535000
47.4713,-122.344,259000
47.3285,-122.134,210000
47.4369,-122.272,200450
47.3115,-122.209,219950
47.7219,-122.102,540000
47.7728,-122.253,502000
47.6916,-122.352,409500
47.7203,-122.194,453000
47.5204,-122.206,550000
47.4117,-122.209,273500
47.668,-122.063,770000
47.7567,-122.073,316000
47.4105,-122.295,170000
47.4105,-122.295,235000
47.7274,-122.202,310000
47.6879,-122.392,456500
47.7204,-122.196,386900
47.5771,-122.151,479000
47.5319,-121.867,525000
47.6993,-122.378,615000
47.6285,-122.118,439000
47.5622,-122.022,716000
47.643,-122.361,800000
47.6771,-122.398,575000
47.3665,-122.107,219950
47.7326,-122.194,424950
47.5124,-121.866,387000
47.3063,-122.223,255000
47.7318,-122.305,427500
47.6205,-122.291,728000
47.7055,-122.315,650000
47.3637,-122.083,203000
47.6835,-122.347,660000
47.4639,-121.744,280000
47.4723,-121.707,495000
47.341,-122.265,329500
47.3045,-122.351,348000
47.5515,-122.357,210000
47.3074,-122.371,222000
47.2974,-122.372,247500
47.4864,-122.337,190000
47.7176,-122.36,650000
47.7703,-122.343,449500
47.7315,-122.226,400000
47.5006,-122.334,158800
47.2976,-122.271,196000
47.6536,-122.414,850000
47.5307,-122.047,483500
47.767,-121.903,387000
47.7602,-122.278,900000
47.5659,-122.36,336000
47.6231,-122.292,350000
47.6474,-122.412,765000
47.3745,-122.231,176500
47.505,-122.366,250000
47.6032,-122.285,759000
47.6398,-122.393,640000
47.6782,-122.311,990000
47.4956,-122.162,390000
47.4418,-121.772,178500
47.4052,-122.028,485000
47.2914,-122.368,215000
47.5903,-122.388,580000
47.6462,-122.384,345000
47.7027,-122.282,781000
47.5292,-122.348,426000
47.5426,-121.879,389000
47.4915,-122.167,288400
47.4521,-122.36,431000
47.7767,-122.378,485000
47.7014,-122.381,780000
47.7528,-122.119,415000
47.311,-122.345,316000
47.6782,-122.314,575000
47.435,-122.347,590000
47.6478,-122.061,490000
47.4688,-122.013,410000
47.5476,-122.012,520000
47.7164,-122.351,389000
47.3986,-122.169,325000
47.5363,-122.385,850000
47.3794,-122.113,285000
47.6545,-122.348,440000
47.5133,-122.196,249000
47.6621,-122.288,635000
47.2609,-122.27,515000
47.6332,-122.29,1.40E+06
47.6782,-122.361,555000
47.4629,-122.187,315000
47.4231,-122.329,210000
47.7002,-121.912,375000
47.5142,-122.389,427500
47.5843,-122.385,680000
47.6602,-122.188,555565
47.7045,-122.379,650000
47.3606,-122.039,269000
47.7262,-122.06,845000
47.3608,-122.29,234000
47.4678,-121.745,290000
47.3631,-122.276,299000
47.5286,-122.032,551000
47.4486,-122.353,350000
47.6501,-122.217,1.90E+06
47.3239,-122.35,210000
47.4563,-122.348,350000
47.7256,-122.166,491500
47.4639,-121.744,325000
47.3635,-122.045,190000
47.473,-122.328,299950
47.5027,-122.33,308000
47.6795,-122.202,625000
47.3729,-122.295,240000
47.7629,-122.315,418000
47.6387,-122.284,1.90E+06
47.733,-122.09,580000
47.4858,-122.202,256000
47.7127,-122.325,349950
47.6668,-122.299,556000
47.3146,-122.384,218000
47.693,-121.868,935000
47.6245,-122.193,805500
47.5659,-122.38,507250
47.6068,-122.112,600000
47.7334,-122.167,456500
47.7126,-122.104,843500
47.667,-122.333,625000
47.28,-122.257,180000
47.6615,-122.179,476500
47.4327,-122.328,193000
47.3066,-122.209,257200
47.6371,-122.119,555000
47.1559,-121.646,380000
47.6779,-122.294,550000
47.6779,-122.294,921500
47.6308,-122.312,885000
47.494,-122.165,289000
47.3106,-121.999,206000
47.6971,-122.281,491950
47.5253,-121.93,430000
47.3684,-122.092,208000
47.4787,-122.129,400000
47.6837,-122.291,553000
47.3321,-122.105,428000
47.5116,-122.161,410000
47.5669,-122.017,445000
47.4777,-121.763,496000
47.4828,-121.718,452500
47.3784,-122.303,240000
47.3857,-122.212,253000
47.1986,-121.967,340000
47.68,-122.399,835000
47.3061,-122.36,299000
47.3156,-122.188,265000
47.657,-122.394,865000
47.5709,-122.018,626000
47.5448,-122.32,425000
47.6963,-122.393,641250
47.6825,-122.097,395000
47.4762,-122.293,145000
47.6803,-122.387,900000
47.7289,-122.203,374500
47.5689,-122.393,490000
47.2635,-122.312,304000
47.7661,-122.205,454000
47.67,-122.155,542000
47.3814,-122.322,242500
47.4493,-121.777,189000
47.6693,-122.339,750000
47.6659,-122.144,625000
47.7399,-122.099,415000
47.6993,-122.118,799950
47.6304,-122.218,950000
47.4806,-122.152,895000
47.2718,-122.291,225000
47.6337,-122.199,650000
47.4752,-121.755,309950
47.6642,-122.362,726000
47.5709,-122.388,515000
47.772,-122.322,330000
47.3749,-122.225,280000
47.5018,-122.126,445000
47.5239,-122.288,250000
47.7135,-122.332,475500
47.6936,-122.294,420000
47.6801,-122.38,515000
47.6869,-122.317,475000
47.7273,-122.309,357250
47.5683,-122.285,550000
47.7434,-122.242,446000
47.3895,-122.023,279000
47.7729,-122.172,370000
