price,lat,long
320000,47.5468,-122.274
550000,47.6765,-122.384
335000,47.7315,-122.357
613200,47.6719,-122.301
420000,47.588,-122.304
342000,47.5517,-122.272
582000,47.686,-122.382
826600,47.6702,-122.3
387000,47.6131,-122.297
267500,47.5506,-122.29
942000,47.7214,-122.285
435000,47.701,-122.368
315000,47.5541,-122.29
354901,47.7173,-122.299
360000,47.533,-122.347
713500,47.6285,-122.301
439000,47.6969,-122.366
367000,47.7147,-122.356
300000,47.5871,-122.317
369000,47.7024,-122.355
463000,47.7012,-122.322
625000,47.5622,-122.392
443750,47.6601,-122.4
585000,47.6618,-122.355
785000,47.657,-122.345
525000,47.6501,-122.384
537000,47.6795,-122.371
378500,47.5453,-122.279
369950,47.531,-122.351
450000,47.6914,-122.309
441500,47.6665,-122.287
332000,47.6223,-122.294
401500,47.7048,-122.34
495000,47.701,-122.306
420000,47.7135,-122.315
350000,47.5525,-122.274
268000,47.5339,-122.293
450000,47.7005,-122.339
895000,47.6336,-122.397
520000,47.6733,-122.37
980000,47.662,-122.329
740000,47.686,-122.297
230000,47.531,-122.358
622000,47.6156,-122.297
90000,47.5424,-122.321
342000,47.697,-122.349
420000,47.5135,-122.38
355200,47.5103,-122.382
390000,47.5986,-122.298
476500,47.5524,-122.267
230000,47.5233,-122.284
450000,47.5491,-122.375
325000,47.5495,-122.357
480000,47.6842,-122.359
210000,47.4958,-122.265
920000,47.5581,-122.385
399000,47.7246,-122.3
631750,47.6902,-122.382
258305,47.5518,-122.277
775000,47.6627,-122.355
455000,47.6001,-122.298
850000,47.617,-122.286
385000,47.5686,-122.315
361000,47.5072,-122.252
505000,47.5803,-122.398
417000,47.6773,-122.382
825000,47.6415,-122.373
319950,47.5257,-122.263
560000,47.6516,-122.375
450000,47.5331,-122.365
650000,47.5834,-122.293
485500,47.617,-122.309
526000,47.67,-122.317
480000,47.679,-122.315
640000,47.7133,-122.361
303000,47.5073,-122.372
315000,47.5094,-122.263
163250,47.5324,-122.275
285000,47.5919,-122.297
370000,47.6893,-122.325
330000,47.5456,-122.356
395000,47.5629,-122.32
440000,47.5533,-122.304
560000,47.6384,-122.4
333000,47.5848,-122.302
499000,47.6823,-122.365
386000,47.5536,-122.286
450000,47.5259,-122.279
374000,47.5663,-122.289
565000,47.6893,-122.354
760000,47.6945,-122.292
477500,47.5732,-122.413
635000,47.5655,-122.27
576250,47.6755,-122.37
655100,47.6746,-122.315
299000,47.5413,-122.281
475000,47.5222,-122.357
416000,47.7083,-122.357
495000,47.5099,-122.262
357500,47.7027,-122.289
459500,47.6607,-122.333
665000,47.5442,-122.396
350000,47.5259,-122.379
365000,47.5118,-122.377
732000,47.6735,-122.405
525000,47.7041,-122.288
107000,47.5243,-122.358
442500,47.7148,-122.301
733500,47.606,-122.307
688000,47.7108,-122.279
949950,47.5193,-122.257
443600,47.684,-122.388
342888,47.5528,-122.272
555000,47.6879,-122.298
613000,47.6099,-122.293
480000,47.726,-122.316
810000,47.675,-122.331
250000,47.5328,-122.379
585000,47.5373,-122.395
375000,47.7142,-122.319
500000,47.5773,-122.409
433000,47.5297,-122.349
267500,47.5201,-122.372
910000,47.5682,-122.274
320000,47.5642,-122.378
660000,47.6995,-122.383
602000,47.6716,-122.279
224000,47.5418,-122.275
350000,47.6261,-122.324
292000,47.5573,-122.289
475000,47.6915,-122.345
546500,47.6786,-122.371
440000,47.5403,-122.391
330000,47.5508,-122.355
245000,47.5918,-122.295
296000,47.7224,-122.291
193000,47.5219,-122.361
456000,47.6964,-122.365
480000,47.708,-122.337
382000,47.6981,-122.34
650000,47.6172,-122.298
431750,47.7262,-122.316
575000,47.5368,-122.265
207000,47.5298,-122.271
474900,47.5075,-122.378
542000,47.6754,-122.294
525000,47.637,-122.327
360000,47.5329,-122.271
425000,47.564,-122.398
239950,47.5179,-122.264
577500,47.5953,-122.294
615000,47.5274,-122.384
250000,47.5292,-122.269
358000,47.7284,-122.336
235000,47.5611,-122.28
545000,47.5611,-122.28
320000,47.5394,-122.368
875000,47.6476,-122.32
325000,47.5873,-122.299
756000,47.6442,-122.372
455000,47.6803,-122.291
330000,47.5313,-122.351
532000,47.5705,-122.384
775000,47.6974,-122.369
410000,47.5721,-122.309
205000,47.5211,-122.33
585000,47.7294,-122.358
415000,47.6772,-122.369
459000,47.5261,-122.376
414500,47.6988,-122.316
362500,47.7162,-122.324
435000,47.7156,-122.317
435000,47.7308,-122.34
400000,47.5299,-122.387
446000,47.6039,-122.307
404500,47.6978,-122.314
771000,47.6025,-122.286
510000,47.6534,-122.346
751000,47.5873,-122.299
408000,47.5169,-122.255
565000,47.674,-122.377
582000,47.5271,-122.384
235000,47.5365,-122.378
507000,47.6736,-122.39
210000,47.5165,-122.268
239300,47.5071,-122.255
315000,47.7326,-122.343
510000,47.5282,-122.391
445000,47.7026,-122.29
320000,47.5625,-122.283
640000,47.651,-122.369
420000,47.5266,-122.379
349950,47.6982,-122.349
749950,47.5656,-122.4
290000,47.7048,-122.347
520000,47.697,-122.313
377500,47.7329,-122.308
587450,47.7303,-122.287
315000,47.5374,-122.27
340000,47.566,-122.37
315000,47.7201,-122.35
340000,47.6515,-122.4
140000,47.5287,-122.281
515000,47.6693,-122.267
452000,47.6985,-122.349
808100,47.7174,-122.336
799990,47.6857,-122.376
674000,47.6745,-122.287
330000,47.7331,-122.299
264950,47.5208,-122.372
209500,47.5366,-122.359
249900,47.5271,-122.375
549950,47.5734,-122.375
299800,47.5303,-122.288
415000,47.6575,-122.402
353000,47.5271,-122.274
553000,47.6883,-122.395
312000,47.5503,-122.283
320000,47.5518,-122.279
610000,47.5882,-122.29
350000,47.7019,-122.311
395000,47.7019,-122.311
752000,47.6233,-122.319
450000,47.5923,-122.301
420000,47.5705,-122.398
409000,47.7163,-122.333
350000,47.5732,-122.305
595000,47.6859,-122.37
509250,47.6684,-122.323
726500,47.6886,-122.388
535000,47.6774,-122.284
575000,47.5767,-122.408
400000,47.5691,-122.292
281000,47.7162,-122.293
635000,47.7107,-122.289
310000,47.5517,-122.385
470000,47.6088,-122.293
435000,47.6992,-122.309
559000,47.6837,-122.284
340000,47.5341,-122.279
575700,47.6978,-122.316
699950,47.7058,-122.278
564000,47.6969,-122.31
665000,47.5834,-122.29
575000,47.7121,-122.332
601150,47.6871,-122.334
315000,47.508,-122.378
545000,47.5017,-122.377
380000,47.7013,-122.373
995000,47.6999,-122.391
402000,47.6655,-122.371
552500,47.5093,-122.387
440000,47.6405,-122.324
260000,47.519,-122.352
588000,47.662,-122.349
975000,47.6772,-122.296
396675,47.5357,-122.368
496000,47.68,-122.304
690000,47.5433,-122.384
700000,47.6474,-122.402
520000,47.6883,-122.3
557800,47.6567,-122.399
225000,47.5294,-122.285
500000,47.6857,-122.348
536500,47.6727,-122.396
417200,47.6742,-122.396
506000,47.6721,-122.395
427550,47.6848,-122.386
460000,47.701,-122.305
958000,47.625,-122.3
445000,47.5445,-122.321
324000,47.7256,-122.361
625000,47.5514,-122.268
155000,47.5292,-122.323
614000,47.7248,-122.365
587100,47.6921,-122.386
479500,47.5598,-122.266
382888,47.6746,-122.326
540000,47.5849,-122.384
760500,47.6572,-122.333
490000,47.5583,-122.38
490000,47.5862,-122.387
437500,47.6706,-122.381
426250,47.5261,-122.266
520000,47.556,-122.363
422250,47.6741,-122.375
460000,47.6191,-122.301
470000,47.6801,-122.354
235000,47.5558,-122.31
640000,47.6372,-122.392
510000,47.6696,-122.267
790000,47.6951,-122.319
287000,47.5225,-122.351
509000,47.5451,-122.284
499950,47.5771,-122.391
659000,47.6138,-122.299
306950,47.6992,-122.364
630000,47.5686,-122.392
699950,47.53,-122.388
215000,47.534,-122.364
604000,47.6587,-122.344
750000,47.6534,-122.415
580000,47.6691,-122.299
350000,47.5677,-122.285
568000,47.5516,-122.263
357000,47.5274,-122.379
425000,47.5501,-122.393
410000,47.712,-122.281
370000,47.5697,-122.4
485000,47.5033,-122.372
355000,47.7055,-122.342
485000,47.6689,-122.367
601000,47.644,-122.385
425000,47.698,-122.34
310000,47.52,-122.374
370000,47.5372,-122.269
392000,47.5553,-122.288
455000,47.6585,-122.363
364500,47.5686,-122.378
585000,47.6674,-122.358
183000,47.5387,-122.371
815241,47.66,-122.282
150000,47.5293,-122.351
875000,47.6426,-122.388
400000,47.573,-122.312
452000,47.6872,-122.344
525000,47.6845,-122.313
840000,47.6845,-122.313
190500,47.5929,-122.306
350000,47.6841,-122.293
740000,47.6841,-122.293
455000,47.7153,-122.284
366000,47.5327,-122.347
399950,47.7013,-122.368
285000,47.6973,-122.297
235000,47.551,-122.289
428750,47.6872,-122.351
611206,47.5782,-122.4
350000,47.5258,-122.377
420000,47.6952,-122.275
342000,47.5291,-122.356
700000,47.6844,-122.332
848750,47.6748,-122.384
720000,47.6864,-122.341
482500,47.6184,-122.301
540000,47.666,-122.358
275000,47.5299,-122.288
780000,47.5861,-122.295
225000,47.5038,-122.266
503045,47.6929,-122.333
569950,47.6795,-122.354
450000,47.6692,-122.279
700000,47.6889,-122.347
454000,47.61,-122.293
552500,47.6074,-122.294
680000,47.6393,-122.308
985000,47.635,-122.284
431000,47.5937,-122.301
603500,47.6993,-122.377
860000,47.5798,-122.292
490000,47.6779,-122.377
510000,47.6982,-122.362
440000,47.6579,-122.394
625000,47.6827,-122.362
435000,47.5592,-122.385
770000,47.6157,-122.29
397990,47.7153,-122.363
505500,47.6704,-122.391
952000,47.6529,-122.372
625000,47.6385,-122.344
285000,47.5449,-122.272
706000,47.6697,-122.281
842000,47.659,-122.339
565000,47.6586,-122.395
700000,47.6675,-122.316
363000,47.7076,-122.346
575000,47.6814,-122.392
499950,47.692,-122.308
883000,47.6215,-122.29
436000,47.7326,-122.288
320000,47.5257,-122.361
384000,47.5552,-122.3
675000,47.5131,-122.256
685000,47.5605,-122.402
799000,47.7273,-122.351
318500,47.5503,-122.356
420000,47.5322,-122.29
570000,47.6388,-122.35
660000,47.641,-122.315
399990,47.5312,-122.354
860000,47.7262,-122.282
557510,47.5454,-122.383
487500,47.5717,-122.382
403504,47.6562,-122.389
500000,47.6858,-122.295
525000,47.5547,-122.379
898500,47.6768,-122.363
450000,47.5563,-122.393
825000,47.6885,-122.386
412000,47.6899,-122.391
400000,47.5323,-122.383
525000,47.6942,-122.319
293000,47.7322,-122.359
267100,47.5243,-122.36
975000,47.5465,-122.398
670000,47.6362,-122.324
425000,47.7244,-122.331
465500,47.5557,-122.28
205000,47.7098,-122.333
480000,47.6883,-122.282
585000,47.6567,-122.397
607000,47.6744,-122.301
733000,47.6637,-122.401
700000,47.5264,-122.384
412133,47.6903,-122.332
475000,47.57,-122.285
657000,47.5445,-122.263
347000,47.5482,-122.374
490000,47.6236,-122.306
500000,47.7175,-122.339
465000,47.6361,-122.343
715000,47.6598,-122.355
780000,47.6598,-122.355
410000,47.6842,-122.393
778100,47.6842,-122.393
665000,47.6809,-122.286
485000,47.6696,-122.324
510000,47.5573,-122.392
432500,47.6911,-122.347
370000,47.6374,-122.375
826000,47.6739,-122.329
587750,47.6876,-122.341
612500,47.6992,-122.379
560000,47.5506,-122.385
727000,47.6412,-122.302
779000,47.6523,-122.412
775000,47.6762,-122.285
440000,47.7303,-122.329
514000,47.6711,-122.328
323000,47.5087,-122.25
551000,47.6769,-122.381
825000,47.664,-122.402
440000,47.7077,-122.299
217000,47.5297,-122.277
335000,47.5318,-122.374
501000,47.6846,-122.317
598000,47.5671,-122.378
375000,47.7154,-122.341
465000,47.5296,-122.342
300000,47.5296,-122.351
780000,47.5824,-122.293
325000,47.5201,-122.366
370000,47.5478,-122.381
490000,47.6762,-122.36
429000,47.6981,-122.34
467500,47.7139,-122.288
615000,47.575,-122.388
925000,47.6351,-122.352
259000,47.5495,-122.31
349950,47.5518,-122.311
600000,47.6883,-122.384
405000,47.6719,-122.381
533000,47.6569,-122.346
403000,47.5738,-122.313
913000,47.6546,-122.337
334998,47.5508,-122.3
371000,47.71,-122.286
840000,47.6961,-122.316
685000,47.6754,-122.357
529950,47.6755,-122.367
792000,47.6358,-122.356
353900,47.5272,-122.359
440000,47.5471,-122.298
430000,47.7169,-122.331
375000,47.6191,-122.296
400000,47.5728,-122.306
375000,47.7125,-122.33
385000,47.7327,-122.306
591500,47.6825,-122.379
327000,47.73,-122.31
550000,47.565,-122.398
248000,47.5276,-122.359
546940,47.5276,-122.359
593000,47.5788,-122.396
390000,47.7278,-122.289
300000,47.6821,-122.378
500000,47.605,-122.304
900000,47.6732,-122.363
425000,47.6433,-122.404
411000,47.6603,-122.394
398500,47.6962,-122.34
600000,47.6313,-122.368
645000,47.688,-122.32
320000,47.6976,-122.375
770000,47.6645,-122.36
423500,47.73,-122.297
850000,47.6572,-122.346
155000,47.5328,-122.272
707000,47.6573,-122.399
497000,47.6909,-122.395
349170,47.5056,-122.251
365000,47.651,-122.368
402000,47.6769,-122.383
435000,47.7261,-122.306
264000,47.7328,-122.34
615000,47.6144,-122.295
410000,47.5752,-122.304
500000,47.7132,-122.355
961000,47.6667,-122.327
734000,47.6875,-122.357
190000,47.5303,-122.27
417000,47.5452,-122.27
275000,47.6901,-122.358
435000,47.7269,-122.325
408000,47.5357,-122.273
570000,47.5926,-122.293
400000,47.5247,-122.391
453000,47.7071,-122.314
235000,47.5351,-122.279
675000,47.5601,-122.378
516200,47.5521,-122.271
540000,47.6774,-122.372
396500,47.7244,-122.326
277000,47.5162,-122.261
449500,47.5556,-122.294
785950,47.6287,-122.3
435000,47.6751,-122.372
563250,47.6157,-122.291
620000,47.6948,-122.394
275000,47.5346,-122.291
790000,47.6833,-122.4
350000,47.5515,-122.298
273000,47.5365,-122.368
608000,47.6473,-122.374
339950,47.5018,-122.242
760000,47.694,-122.34
350000,47.7007,-122.354
215000,47.5308,-122.361
730000,47.6534,-122.41
358000,47.6183,-122.298
920000,47.5874,-122.387
400000,47.7181,-122.338
290000,47.5539,-122.365
574500,47.7014,-122.313
505000,47.6474,-122.396
372500,47.7332,-122.352
399888,47.723,-122.337
430000,47.6764,-122.366
405000,47.675,-122.379
853800,47.5835,-122.313
514000,47.5399,-122.385
450000,47.6951,-122.367
432000,47.661,-122.344
415000,47.7293,-122.29
450000,47.683,-122.374
280000,47.6952,-122.326
357000,47.7195,-122.288
390000,47.6029,-122.309
305000,47.7225,-122.349
260000,47.5188,-122.373
370037,47.7284,-122.339
489000,47.6806,-122.287
400000,47.5569,-122.394
305000,47.7037,-122.296
649950,47.7037,-122.296
550000,47.6981,-122.349
410000,47.5131,-122.383
410000,47.5311,-122.384
518000,47.5752,-122.381
315000,47.5651,-122.359
499950,47.6898,-122.326
780000,47.637,-122.371
500000,47.6224,-122.304
514950,47.6987,-122.366
450000,47.5607,-122.378
920000,47.6557,-122.344
680200,47.6849,-122.333
875000,47.5671,-122.404
337000,47.7145,-122.356
616500,47.6864,-122.349
750000,47.6783,-122.363
540000,47.6681,-122.32
490000,47.523,-122.371
485000,47.6862,-122.378
905000,47.6768,-122.326
440000,47.571,-122.392
475000,47.6623,-122.339
491000,47.5552,-122.296
225000,47.562,-122.283
304000,47.7039,-122.344
650000,47.6236,-122.306
448175,47.6021,-122.295
494000,47.652,-122.384
499950,47.5427,-122.386
523500,47.5691,-122.394
885000,47.635,-122.353
483000,47.6689,-122.326
720000,47.6985,-122.382
332500,47.5177,-122.257
503000,47.6697,-122.29
738000,47.6952,-122.327
393000,47.6858,-122.352
505000,47.5659,-122.389
713000,47.5561,-122.266
487000,47.7289,-122.353
679000,47.6809,-122.293
386000,47.6526,-122.384
735000,47.5969,-122.293
665000,47.6711,-122.315
250000,47.5263,-122.325
563000,47.6606,-122.365
400000,47.698,-122.349
317500,47.6088,-122.307
649000,47.6762,-122.299
337900,47.7034,-122.362
535000,47.6098,-122.292
325000,47.5507,-122.298
650000,47.6339,-122.282
640000,47.5759,-122.288
352000,47.532,-122.285
503000,47.6748,-122.371
749500,47.6551,-122.344
445000,47.542,-122.364
453500,47.72,-122.317
616500,47.6886,-122.309
396000,47.6923,-122.369
539000,47.5689,-122.386
437500,47.6933,-122.361
525000,47.711,-122.308
495000,47.6853,-122.35
497000,47.6102,-122.299
655000,47.6421,-122.348
632750,47.6388,-122.302
533000,47.6824,-122.389
640000,47.7212,-122.364
530000,47.5304,-122.374
300000,47.5312,-122.375
465000,47.6903,-122.394
808000,47.6419,-122.306
578500,47.6549,-122.331
390000,47.6843,-122.317
755000,47.5843,-122.293
579500,47.685,-122.36
649950,47.5764,-122.408
228000,47.5035,-122.258
665000,47.6754,-122.3
529000,47.5355,-122.392
585000,47.5632,-122.282
235000,47.5534,-122.375
362362,47.5535,-122.269
665000,47.5806,-122.379
620000,47.6415,-122.303
375000,47.7162,-122.36
552625,47.7169,-122.329
390000,47.7143,-122.32
466500,47.6847,-122.381
380000,47.7278,-122.297
682000,47.6666,-122.279
435000,47.6525,-122.345
520000,47.6767,-122.311
650000,47.6722,-122.372
475000,47.6902,-122.325
840000,47.538,-122.38
350000,47.5503,-122.301
550000,47.6461,-122.397
324500,47.7238,-122.302
511000,47.6945,-122.315
580000,47.6871,-122.336
338000,47.5348,-122.269
505000,47.697,-122.37
245000,47.5276,-122.274
317000,47.7054,-122.346
670000,47.5746,-122.289
310000,47.5497,-122.355
660000,47.637,-122.355
775000,47.6626,-122.361
442000,47.5531,-122.379
495000,47.6935,-122.312
270000,47.5456,-122.359
495000,47.5333,-122.381
716528,47.6799,-122.279
690000,47.5592,-122.269
505000,47.6924,-122.31
530000,47.6867,-122.354
466000,47.5096,-122.25
657100,47.6596,-122.338
489000,47.6875,-122.309
305000,47.5917,-122.297
950000,47.6557,-122.278
535000,47.6897,-122.374
457500,47.5908,-122.292
440000,47.6687,-122.288
485000,47.6531,-122.352
899000,47.7023,-122.388
279000,47.7222,-122.305
720001,47.6601,-122.331
313950,47.6966,-122.324
415000,47.6966,-122.324
625000,47.6122,-122.297
829000,47.6594,-122.345
575000,47.6424,-122.386
550000,47.6814,-122.269
465000,47.5532,-122.277
440000,47.7008,-122.386
375000,47.7225,-122.351
529500,47.6575,-122.4
338000,47.6995,-122.354
354000,47.5232,-122.371
601000,47.6103,-122.297
462500,47.621,-122.303
329000,47.7038,-122.352
398000,47.5498,-122.381
550500,47.5691,-122.408
709000,47.5632,-122.27
402000,47.5188,-122.348
524000,47.6949,-122.396
925000,47.6833,-122.271
535000,47.7258,-122.332
520000,47.6871,-122.391
247800,47.5418,-122.289
370000,47.5552,-122.381
355000,47.5707,-122.396
446000,47.6948,-122.357
565000,47.7124,-122.303
401000,47.7186,-122.314
500000,47.6103,-122.296
536500,47.5659,-122.375
750000,47.6382,-122.359
590000,47.6826,-122.298
680000,47.651,-122.399
581000,47.6784,-122.386
443000,47.5955,-122.306
570000,47.6714,-122.32
979700,47.6392,-122.406
730000,47.6753,-122.311
808000,47.6992,-122.387
695000,47.6956,-122.399
750000,47.6479,-122.367
601450,47.6595,-122.354
575000,47.6132,-122.292
965000,47.6788,-122.346
379950,47.5465,-122.384
439950,47.6661,-122.37
630000,47.6025,-122.313
750000,47.6985,-122.387
109000,47.5135,-122.262
447000,47.6684,-122.316
312000,47.5281,-122.348
400000,47.5422,-122.359
695000,47.6813,-122.346
304950,47.5151,-122.372
650000,47.6462,-122.351
402500,47.6966,-122.35
655000,47.6717,-122.295
577000,47.6704,-122.362
855000,47.5682,-122.275
330000,47.5634,-122.298
402500,47.6588,-122.362
400000,47.5124,-122.374
202000,47.5181,-122.267
301350,47.5035,-122.255
425000,47.5436,-122.39
460000,47.5327,-122.392
435000,47.687,-122.32
425000,47.6908,-122.391
550000,47.6859,-122.339
397000,47.577,-122.302
495000,47.6793,-122.38
385000,47.5436,-122.357
465000,47.6567,-122.327
389100,47.5489,-122.271
850000,47.6343,-122.283
770000,47.6537,-122.34
405000,47.7257,-122.361
392500,47.5736,-122.307
500000,47.7264,-122.307
369500,47.7303,-122.298
510000,47.6059,-122.295
660000,47.6797,-122.359
460000,47.7023,-122.276
480000,47.6249,-122.298
410000,47.7211,-122.308
325000,47.7178,-122.318
392000,47.5574,-122.315
951250,47.6505,-122.39
525000,47.6667,-122.356
422500,47.5536,-122.377
783200,47.637,-122.367
385000,47.7183,-122.306
549995,47.6712,-122.267
500000,47.6719,-122.382
489000,47.6719,-122.382
340000,47.5552,-122.381
562000,47.5793,-122.294
560000,47.7061,-122.368
563225,47.6268,-122.297
645000,47.6634,-122.351
995000,47.638,-122.317
440000,47.6955,-122.291
738000,47.6545,-122.336
439000,47.5591,-122.385
350000,47.703,-122.321
489000,47.621,-122.298
615000,47.6408,-122.327
715000,47.6496,-122.407
541000,47.6695,-122.32
547000,47.719,-122.339
443000,47.7061,-122.352
452000,47.5647,-122.27
595000,47.6389,-122.371
704000,47.6822,-122.309
705000,47.6885,-122.324
456700,47.5094,-122.376
925500,47.5374,-122.388
335000,47.5763,-122.309
428000,47.6169,-122.294
415000,47.7027,-122.349
392000,47.5343,-122.37
555000,47.686,-122.384
360000,47.7187,-122.33
585000,47.6835,-122.392
443000,47.7321,-122.334
287000,47.528,-122.352
433000,47.7037,-122.293
520000,47.6033,-122.3
555000,47.6399,-122.32
709000,47.6894,-122.384
600000,47.6722,-122.379
475000,47.7153,-122.327
200000,47.5604,-122.275
310000,47.5342,-122.373
521000,47.6535,-122.353
495000,47.6932,-122.395
825000,47.6359,-122.351
436000,47.691,-122.342
976000,47.646,-122.39
442500,47.7254,-122.29
480000,47.6728,-122.325
715500,47.6996,-122.391
318000,47.4972,-122.264
311300,47.7294,-122.352
812000,47.6506,-122.405
700000,47.6955,-122.289
435000,47.6867,-122.378
740000,47.7206,-122.284
360000,47.5588,-122.301
548500,47.5161,-122.388
599000,47.6746,-122.312
500000,47.5434,-122.388
594000,47.6674,-122.365
540000,47.5664,-122.359
750000,47.6857,-122.353
175000,47.5664,-122.364
238950,47.5012,-122.265
470000,47.6721,-122.374
656000,47.6846,-122.372
600000,47.604,-122.311
210750,47.5185,-122.345
485000,47.6368,-122.355
462500,47.587,-122.384
440000,47.6175,-122.298
430000,47.7072,-122.36
570000,47.6731,-122.315
650500,47.6789,-122.281
535000,47.6415,-122.401
360000,47.5979,-122.297
460000,47.6828,-122.287
463000,47.6226,-122.292
725000,47.6804,-122.316
582500,47.7,-122.296
711000,47.5838,-122.39
500000,47.6775,-122.363
448000,47.6711,-122.403
294000,47.731,-122.342
665000,47.5778,-122.289
675000,47.6284,-122.291
875000,47.6605,-122.331
320000,47.7062,-122.341
137900,47.503,-122.262
360000,47.6163,-122.294
283000,47.698,-122.357
535000,47.6475,-122.396
554729,47.6503,-122.41
868000,47.6503,-122.41
455000,47.7137,-122.315
742500,47.6158,-122.291
730000,47.6743,-122.371
349000,47.7215,-122.323
554950,47.5758,-122.382
326000,47.5549,-122.287
599950,47.6945,-122.377
190000,47.5305,-122.371
522000,47.5616,-122.392
308000,47.5483,-122.278
397500,47.6915,-122.348
710000,47.6902,-122.339
375000,47.5528,-122.356
467500,47.5569,-122.277
330000,47.527,-122.362
469000,47.5493,-122.387
408000,47.6063,-122.305
998500,47.6311,-122.312
398000,47.5879,-122.299
399000,47.6844,-122.289
998800,47.7077,-122.378
350000,47.5766,-122.309
245000,47.7186,-122.354
570000,47.7186,-122.354
845000,47.6857,-122.331
500000,47.609,-122.314
870000,47.5858,-122.379
299000,47.5151,-122.372
527000,47.7034,-122.315
315000,47.5306,-122.354
774000,47.6607,-122.396
690000,47.6401,-122.32
388000,47.5559,-122.396
536000,47.6684,-122.363
629950,47.6425,-122.374
465000,47.7048,-122.315
375000,47.6836,-122.387
460000,47.6704,-122.391
625000,47.5639,-122.401
330000,47.5417,-122.289
660000,47.6041,-122.31
877500,47.5795,-122.29
489900,47.7011,-122.375
620000,47.6683,-122.286
525000,47.5655,-122.395
285000,47.5332,-122.29
477000,47.7093,-122.306
595000,47.6634,-122.358
525000,47.6915,-122.339
341000,47.6881,-122.32
674000,47.7132,-122.293
230000,47.4975,-122.261
700000,47.7032,-122.37
595000,47.6901,-122.282
470000,47.681,-122.364
393000,47.5319,-122.391
450000,47.7136,-122.288
425000,47.54,-122.32
310000,47.5535,-122.393
395000,47.5357,-122.28
595000,47.6366,-122.365
640000,47.6085,-122.311
575000,47.5674,-122.384
635000,47.6228,-122.319
522500,47.7258,-122.306
865000,47.6842,-122.363
951000,47.5435,-122.26
499950,47.5635,-122.282
549000,47.6025,-122.303
619000,47.5891,-122.293
311000,47.5482,-122.294
600000,47.7048,-122.279
436000,47.6149,-122.293
500000,47.5507,-122.383
270000,47.6928,-122.337
312000,47.6942,-122.304
539000,47.6942,-122.304
498000,47.7142,-122.281
650000,47.6521,-122.413
740000,47.6337,-122.371
402300,47.681,-122.304
335000,47.5255,-122.376
695000,47.6374,-122.307
485000,47.6856,-122.312
285000,47.7118,-122.314
687500,47.6174,-122.308
445000,47.684,-122.378
619500,47.5719,-122.377
305000,47.5524,-122.356
874000,47.6265,-122.364
700000,47.6659,-122.359
590000,47.7125,-122.332
334900,47.5487,-122.277
535000,47.5405,-122.393
490000,47.6867,-122.369
651500,47.6893,-122.35
289000,47.5659,-122.286
790000,47.6366,-122.401
246950,47.542,-122.321
400000,47.5709,-122.401
615000,47.6793,-122.397
565000,47.649,-122.335
292500,47.5368,-122.374
825000,47.7003,-122.285
525000,47.5678,-122.378
438600,47.6597,-122.345
355000,47.6872,-122.346
666000,47.5781,-122.293
299880,47.544,-122.296
499950,47.596,-122.298
920000,47.615,-122.288
620000,47.6793,-122.316
978000,47.58,-122.285
568000,47.5892,-122.387
525000,47.7173,-122.338
484950,47.6753,-122.36
474000,47.6741,-122.323
464000,47.7145,-122.35
216650,47.5421,-122.322
360000,47.5397,-122.385
354000,47.5208,-122.35
850000,47.5421,-122.383
275000,47.5459,-122.376
405000,47.7295,-122.331
451000,47.7065,-122.297
245000,47.5256,-122.347
450000,47.6692,-122.359
370350,47.711,-122.356
543000,47.6498,-122.346
500000,47.7131,-122.306
855000,47.6382,-122.397
457500,47.5377,-122.266
499000,47.5949,-122.308
615000,47.6392,-122.318
455000,47.6774,-122.325
458000,47.7105,-122.306
229050,47.5375,-122.391
328500,47.7227,-122.296
650000,47.6815,-122.269
156000,47.545,-122.278
676000,47.6462,-122.403
475000,47.555,-122.309
880000,47.6713,-122.276
420000,47.5168,-122.256
395000,47.5628,-122.391
429950,47.7102,-122.281
505000,47.6781,-122.363
550000,47.6861,-122.296
460000,47.6871,-122.373
339000,47.5194,-122.376
950000,47.6416,-122.386
675000,47.6962,-122.397
400000,47.5515,-122.324
530000,47.5207,-122.378
365000,47.6867,-122.352
804000,47.5634,-122.394
808250,47.6419,-122.368
479000,47.6192,-122.301
680000,47.6044,-122.299
188000,47.5181,-122.339
635200,47.6766,-122.368
544000,47.6688,-122.279
402000,47.5909,-122.297
575000,47.6606,-122.397
238000,47.5445,-122.376
625000,47.636,-122.302
820000,47.5419,-122.383
355000,47.5401,-122.3
495000,47.726,-122.297
398750,47.5801,-122.306
625000,47.6024,-122.296
540000,47.5659,-122.376
519000,47.689,-122.347
324000,47.7307,-122.332
565000,47.6522,-122.348
613000,47.6402,-122.371
407000,47.6929,-122.318
472000,47.6381,-122.375
412000,47.5354,-122.378
717000,47.6805,-122.369
800000,47.6387,-122.363
420000,47.696,-122.319
350000,47.7298,-122.286
491000,47.6705,-122.39
900000,47.6928,-122.399
415885,47.5301,-122.381
550000,47.6557,-122.327
272000,47.5078,-122.251
650000,47.6952,-122.39
675000,47.6529,-122.334
332888,47.6018,-122.299
255000,47.5732,-122.372
500000,47.5571,-122.299
299950,47.7274,-122.357
315000,47.5609,-122.279
523000,47.5755,-122.388
490000,47.6955,-122.275
310000,47.553,-122.37
750000,47.6741,-122.271
478000,47.6531,-122.401
410000,47.6767,-122.38
